Date,location,Tmax,Tmin,precipitation
30/01/1994,Skardu,0,-7.3,0
31/01/1994,Skardu,3.2,-14.1,0
01/02/1994,Skardu,2.6,-13,0
02/02/1994,Skardu,1.6,-16,0
03/02/1994,Skardu,0.6,-15.4,0
04/02/1994,Skardu,0.5,-6.2,0.31
05/02/1994,Skardu,2.9,-5.8,0
06/02/1994,Skardu,2.4,-4,0
07/02/1994,Skardu,3.1,-3.6,0
08/02/1994,Skardu,3.2,-3.2,0
09/02/1994,Skardu,4,-6.4,0
10/02/1994,Skardu,4.3,-7.1,0
11/02/1994,Skardu,2.5,-6.1,0
12/02/1994,Skardu,4.6,-7.9,0
13/02/1994,Skardu,4.5,-9.3,0
14/02/1994,Skardu,3.9,-8.9,0
15/02/1994,Skardu,2.9,-5.4,0
16/02/1994,Skardu,6.4,-3.5,0
17/02/1994,Skardu,6.8,-2.6,0
18/02/1994,Skardu,7.3,-3.1,5.82
19/02/1994,Skardu,9.7,-6.2,0
20/02/1994,Skardu,9.2,-7.1,0
21/02/1994,Skardu,8.5,-6.7,0.62
22/02/1994,Skardu,4.6,-0.5,4.47
23/02/1994,Skardu,8.3,0.8,7.18
24/02/1994,Skardu,5.3,-0.6,3.85
25/02/1994,Skardu,6.5,-0.6,0
26/02/1994,Skardu,9.9,-2.9,0
27/02/1994,Skardu,7.2,-4.6,0
28/02/1994,Skardu,10.5,-3.8,0
01/03/1994,Skardu,10.3,-3.6,0
02/03/1994,Skardu,12.3,-1.5,0
03/03/1994,Skardu,8.3,-2.6,0
04/03/1994,Skardu,14.3,-1.5,0
05/03/1994,Skardu,13.6,1.9,0
06/03/1994,Skardu,12.4,-1.5,0
07/03/1994,Skardu,13.8,0.5,0
08/03/1994,Skardu,15,1.4,0
09/03/1994,Skardu,16.7,2.4,0
10/03/1994,Skardu,15.1,0.2,0
11/03/1994,Skardu,16.1,2.7,0
12/03/1994,Skardu,17.6,2.9,0
13/03/1994,Skardu,16.3,0.5,0
14/03/1994,Skardu,15,-1.2,0
15/03/1994,Skardu,15.8,0.6,0
16/03/1994,Skardu,16.7,0,0
17/03/1994,Skardu,17.5,2.2,0
18/03/1994,Skardu,17.8,4.3,0
19/03/1994,Skardu,12.2,2.1,7.7
20/03/1994,Skardu,16.5,1.2,0
21/03/1994,Skardu,15.8,1.3,0
22/03/1994,Skardu,17.3,1.2,0
23/03/1994,Skardu,16.8,3.6,0
24/03/1994,Skardu,15.6,2.9,0
25/03/1994,Skardu,17.1,0.8,0
26/03/1994,Skardu,19,1.3,0
27/03/1994,Skardu,18.9,3.3,0
28/03/1994,Skardu,18.8,3.8,0
29/03/1994,Skardu,18.8,3.3,0
30/03/1994,Skardu,19.8,3.4,0
31/03/1994,Skardu,20,6,0
01/04/1994,Skardu,19.6,4.3,0
02/04/1994,Skardu,16.1,4.1,0
03/04/1994,Skardu,17.8,4.1,0
04/04/1994,Skardu,17,4.2,0
05/04/1994,Skardu,19.1,4,0
06/04/1994,Skardu,20.8,6,0
07/04/1994,Skardu,19.4,7.3,0
08/04/1994,Skardu,17.1,4.2,0
09/04/1994,Skardu,11.8,4.8,1.25
10/04/1994,Skardu,14.7,3.1,0
11/04/1994,Skardu,19,7.7,0
12/04/1994,Skardu,16.2,6.1,2.5
13/04/1994,Skardu,19.1,7.7,4.06
14/04/1994,Skardu,19.9,7,0
15/04/1994,Skardu,18.8,4,0
16/04/1994,Skardu,19,6.1,6.97
17/04/1994,Skardu,17.3,4.3,26.62
18/04/1994,Skardu,14.1,4.8,0
19/04/1994,Skardu,18.1,2.9,0
20/04/1994,Skardu,19.4,3.2,0
21/04/1994,Skardu,20.4,4.8,0
22/04/1994,Skardu,21.9,5.2,0
23/04/1994,Skardu,22.3,8.6,0
24/04/1994,Skardu,23.6,9,0
25/04/1994,Skardu,23.1,9.6,0
26/04/1994,Skardu,23.3,8.9,0
27/04/1994,Skardu,21,9.1,0
28/04/1994,Skardu,20.2,6.1,0
29/04/1994,Skardu,23.4,4.3,0
30/04/1994,Skardu,24.4,5.2,0
01/05/1994,Skardu,24.4,7.2,0
02/05/1994,Skardu,25.2,7.1,0
03/05/1994,Skardu,23.1,6.5,0
04/05/1994,Skardu,25.3,5,0
05/05/1994,Skardu,27.5,9.1,0
06/05/1994,Skardu,22.3,6.1,0.52
07/05/1994,Skardu,20.7,4.2,0.31
08/05/1994,Skardu,21.9,3.2,0
09/05/1994,Skardu,24,5.1,0
10/05/1994,Skardu,26.6,7.9,0
11/05/1994,Skardu,26.4,13.1,0
12/05/1994,Skardu,22.7,9.8,0
13/05/1994,Skardu,24,6.7,0
14/05/1994,Skardu,26.6,11.7,0
15/05/1994,Skardu,22.6,8.2,0
16/05/1994,Skardu,26.8,8.4,0
17/05/1994,Skardu,25.9,10.8,0
18/05/1994,Skardu,25.6,8.6,0
19/05/1994,Skardu,24,9.4,0
20/05/1994,Skardu,27.5,9,0
21/05/1994,Skardu,25.9,8.4,0
22/05/1994,Skardu,29.7,8.1,0
23/05/1994,Skardu,31.6,13.7,0
24/05/1994,Skardu,31.6,15.9,0
25/05/1994,Skardu,26.7,11.5,0
26/05/1994,Skardu,26.6,13.6,0
27/05/1994,Skardu,23.2,12.9,0
28/05/1994,Skardu,24.9,8.3,0
29/05/1994,Skardu,22.9,11.9,0
30/05/1994,Skardu,18.8,7.1,3.22
31/05/1994,Skardu,26.4,9.2,0
01/06/1994,Skardu,28.5,10.1,0
02/06/1994,Skardu,29.7,11.5,0
03/06/1994,Skardu,30.7,11.3,0
04/06/1994,Skardu,28.3,12.8,0
05/06/1994,Skardu,27.7,12.9,0
06/06/1994,Skardu,27.3,10.6,0
07/06/1994,Skardu,32.6,11.9,0
08/06/1994,Skardu,32.4,12,0
09/06/1994,Skardu,31.6,14.4,0
10/06/1994,Skardu,32.9,15.6,0
11/06/1994,Skardu,32,16.7,0
12/06/1994,Skardu,34,15.6,0
13/06/1994,Skardu,35.4,17.7,0
14/06/1994,Skardu,34.5,17.7,0
15/06/1994,Skardu,37.3,16.3,0
16/06/1994,Skardu,37.1,18.5,0
17/06/1994,Skardu,36.5,17.8,0
18/06/1994,Skardu,32.1,20.5,0
19/06/1994,Skardu,38.6,21.1,0
20/06/1994,Skardu,31.2,14.8,0
21/06/1994,Skardu,29.5,13,0
22/06/1994,Skardu,35.6,17.3,0
23/06/1994,Skardu,29.6,12.9,0
24/06/1994,Skardu,31.7,14.8,0
25/06/1994,Skardu,31.6,11.8,0
26/06/1994,Skardu,32.7,12.3,0
27/06/1994,Skardu,35.5,12.9,0
28/06/1994,Skardu,35.5,19.9,0
29/06/1994,Skardu,34.3,13.8,1.66
30/06/1994,Skardu,19.8,13.3,11.02
01/07/1994,Skardu,21.3,10,1.25
02/07/1994,Skardu,36.5,13.4,0
03/07/1994,Skardu,26.6,10.8,0
04/07/1994,Skardu,32.2,13.1,0
05/07/1994,Skardu,34.4,13.8,0
06/07/1994,Skardu,35.2,15,0
07/07/1994,Skardu,36.7,21.4,0
08/07/1994,Skardu,31.2,15.7,3.54
09/07/1994,Skardu,24.3,14.4,0.52
10/07/1994,Skardu,30.7,14.9,0
11/07/1994,Skardu,32.8,15.4,0.21
12/07/1994,Skardu,34.2,15.4,0
13/07/1994,Skardu,30.7,16.3,0
14/07/1994,Skardu,31.1,15.8,0
15/07/1994,Skardu,30.9,16.3,0.21
16/07/1994,Skardu,28.7,11.5,0.83
17/07/1994,Skardu,32.3,11.5,0
18/07/1994,Skardu,35.6,15.7,0
19/07/1994,Skardu,35.2,18.7,0
20/07/1994,Skardu,27.8,15.7,0.83
21/07/1994,Skardu,32.2,17.3,0.42
22/07/1994,Skardu,28.3,15.7,0
23/07/1994,Skardu,25.3,13.4,0.52
24/07/1994,Skardu,25.9,12.1,0.31
25/07/1994,Skardu,28.9,11.5,0
26/07/1994,Skardu,29.7,12.6,0
27/07/1994,Skardu,30.1,16.8,0
28/07/1994,Skardu,26.4,13.8,0
29/07/1994,Skardu,30.7,12.5,0
30/07/1994,Skardu,33.6,15.7,0
31/07/1994,Skardu,34.4,14.4,0
01/08/1994,Skardu,37.2,13.7,0
02/08/1994,Skardu,38.4,14.4,0
03/08/1994,Skardu,37.3,21.3,0
04/08/1994,Skardu,35,17.8,0
05/08/1994,Skardu,35.6,17.7,0
06/08/1994,Skardu,33.7,18.2,0
07/08/1994,Skardu,25.5,14.7,8.22
08/08/1994,Skardu,29.3,12.5,0
09/08/1994,Skardu,34.1,13.8,0
10/08/1994,Skardu,34.7,14.8,0
11/08/1994,Skardu,32.8,14.2,0
12/08/1994,Skardu,22.6,11.8,3.22
13/08/1994,Skardu,30.3,15.4,0
14/08/1994,Skardu,25.9,15.4,3.85
15/08/1994,Skardu,28.4,14.7,0
16/08/1994,Skardu,28.5,17.5,0
17/08/1994,Skardu,27.8,16.3,0
18/08/1994,Skardu,26.7,14.7,4.26
19/08/1994,Skardu,26.8,10.9,0
20/08/1994,Skardu,26.9,10.1,0
21/08/1994,Skardu,29.7,10.8,0
22/08/1994,Skardu,30.4,13.8,0
23/08/1994,Skardu,29.7,17.3,0.52
24/08/1994,Skardu,30.7,14.8,0
25/08/1994,Skardu,30.3,13.9,0
26/08/1994,Skardu,31.5,12.5,3.22
27/08/1994,Skardu,31.4,14.8,0.1
28/08/1994,Skardu,31.1,14.9,0
29/08/1994,Skardu,25.9,8.6,0
30/08/1994,Skardu,26.4,9,0
31/08/1994,Skardu,28.7,10,0
01/09/1994,Skardu,29.1,14.4,2.39
02/09/1994,Skardu,22.7,9,8.84
03/09/1994,Skardu,24,8.4,0
04/09/1994,Skardu,28.6,9.1,0
05/09/1994,Skardu,30.2,10.8,0
06/09/1994,Skardu,28.5,7.3,1.46
07/09/1994,Skardu,21.5,9.6,0
08/09/1994,Skardu,18.4,8.3,4.47
09/09/1994,Skardu,13.2,9.2,16.22
10/09/1994,Skardu,18,7.7,0
11/09/1994,Skardu,23.7,7,0
12/09/1994,Skardu,24.7,7.5,0
13/09/1994,Skardu,26.1,7.7,0
14/09/1994,Skardu,28.5,8,0
15/09/1994,Skardu,26.1,11,0
16/09/1994,Skardu,26.8,10.1,0
17/09/1994,Skardu,27.5,7,0
18/09/1994,Skardu,26.7,13.9,0
19/09/1994,Skardu,20.7,10.6,0
20/09/1994,Skardu,22.6,8.9,0
21/09/1994,Skardu,23.1,7.7,0
22/09/1994,Skardu,23.7,6.7,0
23/09/1994,Skardu,24.4,8.9,0
24/09/1994,Skardu,21.3,9.1,1.35
25/09/1994,Skardu,19.1,5,0
26/09/1994,Skardu,21,5.1,0
27/09/1994,Skardu,21.5,4.8,0
28/09/1994,Skardu,23.7,4.8,0
29/09/1994,Skardu,25.3,5,0
30/09/1994,Skardu,26.2,9.6,0
01/10/1994,Skardu,24.7,5.8,0
02/10/1994,Skardu,27.2,8.1,0
03/10/1994,Skardu,26.4,7.7,0
04/10/1994,Skardu,27.2,4.8,0
05/10/1994,Skardu,27.7,4,0
06/10/1994,Skardu,27.5,4.9,0
07/10/1994,Skardu,27.7,10.8,0
08/10/1994,Skardu,22.6,10,1.87
09/10/1994,Skardu,17.1,6.7,0
10/10/1994,Skardu,17.5,5.8,0
11/10/1994,Skardu,17.1,4.1,0
12/10/1994,Skardu,18.4,3,0
13/10/1994,Skardu,21,3.4,0
14/10/1994,Skardu,20.9,5.2,0
15/10/1994,Skardu,19,5.8,3.95
16/10/1994,Skardu,16,5.8,4.89
17/10/1994,Skardu,13.2,2.9,6.03
18/10/1994,Skardu,18.5,2.7,0
19/10/1994,Skardu,19.7,0.4,0
20/10/1994,Skardu,19.4,0.4,0
21/10/1994,Skardu,18.8,4.8,0
22/10/1994,Skardu,15.6,1.1,0
23/10/1994,Skardu,17.7,0.1,0
24/10/1994,Skardu,18.8,0.4,0
25/10/1994,Skardu,16.8,-0.6,0
26/10/1994,Skardu,17.8,1.2,0
27/10/1994,Skardu,17.6,1.3,0
28/10/1994,Skardu,18,-0.4,0
29/10/1994,Skardu,17.6,2.5,0
30/10/1994,Skardu,16.4,1.3,0
31/10/1994,Skardu,16.7,3.2,0
01/11/1994,Skardu,15.8,1.9,0
02/11/1994,Skardu,16.2,-0.8,0
03/11/1994,Skardu,17.8,-1.7,0
04/11/1994,Skardu,17.7,-1.3,0
05/11/1994,Skardu,17.2,-0.6,0
06/11/1994,Skardu,17.5,-2.5,0
07/11/1994,Skardu,16.7,-3.5,0
08/11/1994,Skardu,17.5,-2.5,0
09/11/1994,Skardu,18.5,-0.8,0
10/11/1994,Skardu,17.8,0,0
11/11/1994,Skardu,18.2,-0.6,0
12/11/1994,Skardu,18.4,1.2,0
13/11/1994,Skardu,13.4,-1.5,0
14/11/1994,Skardu,15,-0.6,0
15/11/1994,Skardu,13.4,1.3,0
16/11/1994,Skardu,10.7,-3.8,0
17/11/1994,Skardu,11.9,-4.8,0
18/11/1994,Skardu,11.9,-4.8,0
19/11/1994,Skardu,9.1,-5,0
20/11/1994,Skardu,12.9,-5.3,0
21/11/1994,Skardu,12.1,0.4,0
22/11/1994,Skardu,11.3,-5.4,0
23/11/1994,Skardu,9.9,-6.4,0
24/11/1994,Skardu,7.3,-4.6,0
25/11/1994,Skardu,8.5,-5.8,0
26/11/1994,Skardu,11.9,-6.2,0
27/11/1994,Skardu,11,-6.4,0
28/11/1994,Skardu,8.2,-6.2,0
29/11/1994,Skardu,11.5,-5.3,0
30/11/1994,Skardu,12.2,-4.5,0
01/12/1994,Skardu,13.2,-4.3,0
02/12/1994,Skardu,13.8,-6.2,0
03/12/1994,Skardu,9.4,-8.4,0
04/12/1994,Skardu,10.3,-6.7,0
05/12/1994,Skardu,12.9,-7.2,0
06/12/1994,Skardu,10.3,-9.3,0
07/12/1994,Skardu,10.8,-8.2,0
08/12/1994,Skardu,10.7,-8.5,0
09/12/1994,Skardu,8.1,-5.8,4.78
10/12/1994,Skardu,2.7,-1.3,30.99
11/12/1994,Skardu,3.2,-10.2,2.29
12/12/1994,Skardu,4.1,-4.8,1.04
13/12/1994,Skardu,2.1,-4.3,4.37
14/12/1994,Skardu,4.2,-11.2,0
15/12/1994,Skardu,3.5,-10.2,0
16/12/1994,Skardu,2.3,-9.1,0
17/12/1994,Skardu,2.6,-11.5,0
18/12/1994,Skardu,3,-8.6,0
19/12/1994,Skardu,1.9,-1.5,17.37
20/12/1994,Skardu,4,-3.4,0
21/12/1994,Skardu,4.3,-1,23.3
22/12/1994,Skardu,3.3,-1.3,8.94
23/12/1994,Skardu,5.9,-3.4,0
24/12/1994,Skardu,5.9,-3.9,0
25/12/1994,Skardu,6.5,-5.3,0
26/12/1994,Skardu,6.4,-10.1,0
27/12/1994,Skardu,4.5,-7.3,0
28/12/1994,Skardu,5.9,-6.7,0
29/12/1994,Skardu,5.6,-7.7,0
30/12/1994,Skardu,4.5,-8.4,0
31/12/1994,Skardu,2.3,-7.7,0
01/01/1995,Skardu,4.3,-8.5,0
02/01/1995,Skardu,4.5,-6.9,0
03/01/1995,Skardu,3.8,-6.7,0
04/01/1995,Skardu,3.1,-6.2,15.6
05/01/1995,Skardu,-0.7,-5.4,12.9
06/01/1995,Skardu,0.8,-6.7,2.5
07/01/1995,Skardu,4.3,-9.1,0
08/01/1995,Skardu,1.7,-8.4,0
09/01/1995,Skardu,1.3,-10.6,0
10/01/1995,Skardu,2.3,-12.1,0
11/01/1995,Skardu,0.5,-8.3,0
12/01/1995,Skardu,0.5,-11.5,0
13/01/1995,Skardu,2.2,-12.5,0
14/01/1995,Skardu,1.6,-8.3,0
15/01/1995,Skardu,2.9,-7.7,0
16/01/1995,Skardu,3.3,-11,0
17/01/1995,Skardu,3.4,-5.1,8.11
18/01/1995,Skardu,3,-1.5,24.23
19/01/1995,Skardu,4,-11.5,0.21
20/01/1995,Skardu,2,-7.8,15.81
21/01/1995,Skardu,4.3,-6.7,0
22/01/1995,Skardu,5.6,-13.2,0
23/01/1995,Skardu,3.2,-8.7,0
24/01/1995,Skardu,3.5,-7.7,0
25/01/1995,Skardu,2.4,-9.1,0
26/01/1995,Skardu,3.8,-4,20.49
27/01/1995,Skardu,2.4,-2.4,11.23
28/01/1995,Skardu,3.5,-2.9,11.23
29/01/1995,Skardu,5.6,-8,0
30/01/1995,Skardu,6.1,-9.1,0
31/01/1995,Skardu,2.4,-9.3,0
01/02/1995,Skardu,6.1,-14.2,0
02/02/1995,Skardu,5.8,-9.7,0
03/02/1995,Skardu,6,-11,0
04/02/1995,Skardu,3.5,-9.6,0
05/02/1995,Skardu,2.7,-10.1,0
06/02/1995,Skardu,4,-7.5,0
07/02/1995,Skardu,2.5,-3.4,32.76
08/02/1995,Skardu,3.7,-8.2,0
09/02/1995,Skardu,5.2,-9.1,0
10/02/1995,Skardu,6.1,-8,0
11/02/1995,Skardu,1.6,-8.2,3.33
12/02/1995,Skardu,1.1,-3.1,18.82
13/02/1995,Skardu,3.8,-9.1,1.66
14/02/1995,Skardu,3.7,-6.4,2.91
15/02/1995,Skardu,2.7,-3.4,1.66
16/02/1995,Skardu,10.5,-3.2,0
17/02/1995,Skardu,7,-3.4,0
18/02/1995,Skardu,8.8,-3.6,0
19/02/1995,Skardu,7,-3.8,0
20/02/1995,Skardu,6.7,-1.9,0
21/02/1995,Skardu,8.1,-3.6,3.33
22/02/1995,Skardu,6.1,-2.4,0
23/02/1995,Skardu,8.1,-4.3,0
24/02/1995,Skardu,6.1,-2.2,0.42
25/02/1995,Skardu,3.3,-2.4,2.7
26/02/1995,Skardu,7,-1.2,0
27/02/1995,Skardu,9.1,-3.4,0
28/02/1995,Skardu,7,-4.5,0
01/03/1995,Skardu,7,-5.3,0
02/03/1995,Skardu,7.8,-4,0
03/03/1995,Skardu,5.2,-4.3,0
04/03/1995,Skardu,8.1,-1.4,0
05/03/1995,Skardu,3.8,-3.4,7.49
06/03/1995,Skardu,6.3,0.3,13.62
07/03/1995,Skardu,11.1,-2.4,0
08/03/1995,Skardu,11.8,0.3,0
09/03/1995,Skardu,7,-1.4,0
10/03/1995,Skardu,6.4,-0.5,1.14
11/03/1995,Skardu,9.1,-1.9,0
12/03/1995,Skardu,10.9,-2.3,0
13/03/1995,Skardu,10,-2.4,0
14/03/1995,Skardu,10.8,-2,0
15/03/1995,Skardu,12.8,-2.3,0
16/03/1995,Skardu,17.2,-1.7,0
17/03/1995,Skardu,13.8,-2.4,0
18/03/1995,Skardu,13.2,0.9,0
19/03/1995,Skardu,15.1,0.5,0
20/03/1995,Skardu,14.6,2.5,0
21/03/1995,Skardu,14.6,1.4,0
22/03/1995,Skardu,14,3.2,0.1
23/03/1995,Skardu,14.2,1,0
24/03/1995,Skardu,13.7,1.2,0
25/03/1995,Skardu,16.7,1.9,0
26/03/1995,Skardu,15.8,2.4,0
27/03/1995,Skardu,15.1,3.8,0
28/03/1995,Skardu,17.2,3.2,0
29/03/1995,Skardu,13.5,3.4,0
30/03/1995,Skardu,15.8,6.7,0
31/03/1995,Skardu,9.2,2.3,0.21
01/04/1995,Skardu,16.5,2.3,0
02/04/1995,Skardu,15.7,1.2,0
03/04/1995,Skardu,17.1,4.1,4.58
04/04/1995,Skardu,9.9,4,29.85
05/04/1995,Skardu,13.4,4.1,0.1
06/04/1995,Skardu,17.1,4.2,0
07/04/1995,Skardu,16.7,7.4,0
08/04/1995,Skardu,14.6,5.3,0
09/04/1995,Skardu,15.1,5.2,0
10/04/1995,Skardu,15.1,6.2,0
11/04/1995,Skardu,16.2,5.2,0
12/04/1995,Skardu,17.8,3.6,0
13/04/1995,Skardu,19.1,8.1,0
14/04/1995,Skardu,19.9,8.1,0
15/04/1995,Skardu,18.5,8.1,0
16/04/1995,Skardu,19.7,10,0
17/04/1995,Skardu,19.7,5.1,3.64
18/04/1995,Skardu,19.4,4.1,0
19/04/1995,Skardu,19.4,5.4,0
20/04/1995,Skardu,21.8,5,0
21/04/1995,Skardu,21.8,9,0
22/04/1995,Skardu,11.3,6.5,15.08
23/04/1995,Skardu,15.3,4.1,0
24/04/1995,Skardu,17.5,4.4,0
25/04/1995,Skardu,17.5,7,0
26/04/1995,Skardu,19,6.7,0
27/04/1995,Skardu,18.8,5.4,0
28/04/1995,Skardu,19,8.1,0
29/04/1995,Skardu,21,4.2,0
30/04/1995,Skardu,18.4,7.7,0
01/05/1995,Skardu,21.5,7.7,0
02/05/1995,Skardu,22.3,7.2,0
03/05/1995,Skardu,24,7.3,0
04/05/1995,Skardu,24.6,7.2,0
05/05/1995,Skardu,21,7.1,0
06/05/1995,Skardu,23.3,10.1,0
07/05/1995,Skardu,17.8,9,0.31
08/05/1995,Skardu,20.4,8.2,0
09/05/1995,Skardu,21.8,5.2,0
10/05/1995,Skardu,22.9,5.8,0
11/05/1995,Skardu,21,7.7,0
12/05/1995,Skardu,17.3,5,0.52
13/05/1995,Skardu,17.8,4.3,0
14/05/1995,Skardu,22.3,4.3,0
15/05/1995,Skardu,24,6.5,0
16/05/1995,Skardu,25.2,5.8,0
17/05/1995,Skardu,19.9,5.2,0
18/05/1995,Skardu,24,6,0
19/05/1995,Skardu,25.6,9,0
20/05/1995,Skardu,28.1,8.2,0
21/05/1995,Skardu,27.3,10.8,0
22/05/1995,Skardu,23.8,10.6,0
23/05/1995,Skardu,22.6,8.1,0
24/05/1995,Skardu,25.2,8.2,0
25/05/1995,Skardu,24.5,7.1,0
26/05/1995,Skardu,23.3,7.7,0
27/05/1995,Skardu,24.3,9.8,0
28/05/1995,Skardu,26.2,9.1,0
29/05/1995,Skardu,24.4,6.1,0
30/05/1995,Skardu,27.7,8.1,0
31/05/1995,Skardu,27.7,8.1,0
01/06/1995,Skardu,27.9,8.5,0
02/06/1995,Skardu,28.2,10,0
03/06/1995,Skardu,27.6,9.8,0
04/06/1995,Skardu,26.9,10.8,0
05/06/1995,Skardu,28.1,12.1,0
06/06/1995,Skardu,24.3,10.6,3.85
07/06/1995,Skardu,20,10.9,0
08/06/1995,Skardu,18.8,9.6,0.31
09/06/1995,Skardu,20.9,7.3,0
10/06/1995,Skardu,24.3,7.2,0
11/06/1995,Skardu,27.2,12.9,0
12/06/1995,Skardu,23.8,9,0.31
13/06/1995,Skardu,25.2,9,0
14/06/1995,Skardu,25,9.1,0
15/06/1995,Skardu,25.9,9,0
16/06/1995,Skardu,25,9.9,0
17/06/1995,Skardu,26.4,13.9,0
18/06/1995,Skardu,25.4,11,0
19/06/1995,Skardu,23.3,11.9,0
20/06/1995,Skardu,22,7.5,0
21/06/1995,Skardu,24.4,9.6,0
22/06/1995,Skardu,26.8,9.6,0
23/06/1995,Skardu,28.8,10.8,0
24/06/1995,Skardu,28.3,11,0
25/06/1995,Skardu,28.9,10.9,0
26/06/1995,Skardu,29.6,11.3,0
27/06/1995,Skardu,29.2,11.5,0
28/06/1995,Skardu,31.7,14.2,0
29/06/1995,Skardu,31.6,14.9,0
30/06/1995,Skardu,31.6,11.5,0
01/07/1995,Skardu,31.4,9.6,0
02/07/1995,Skardu,24,10.4,4.26
03/07/1995,Skardu,19.7,7.7,0
04/07/1995,Skardu,27.2,7.2,0
05/07/1995,Skardu,21.8,9.4,0
06/07/1995,Skardu,19.6,8.6,2.08
07/07/1995,Skardu,24.3,8.4,0
08/07/1995,Skardu,27.9,10.1,0
09/07/1995,Skardu,30.3,10.6,0
10/07/1995,Skardu,31.2,11,0
11/07/1995,Skardu,31.8,14.4,0
12/07/1995,Skardu,28.6,16.3,0
13/07/1995,Skardu,32.6,13,0
14/07/1995,Skardu,32.8,17.1,0
15/07/1995,Skardu,26.8,16.8,0
16/07/1995,Skardu,26.4,13.4,0
17/07/1995,Skardu,29.6,11.3,0
18/07/1995,Skardu,32.7,13,0
19/07/1995,Skardu,34.4,15.4,0
20/07/1995,Skardu,32.3,14.8,0
21/07/1995,Skardu,31.3,12.5,0
22/07/1995,Skardu,34,13,0
23/07/1995,Skardu,33.4,18.6,0
24/07/1995,Skardu,30.7,15.4,0
25/07/1995,Skardu,27.2,15,0
26/07/1995,Skardu,30.7,14.7,0
27/07/1995,Skardu,33.5,16.8,0
28/07/1995,Skardu,35.3,13.9,0
29/07/1995,Skardu,36.5,14.8,0
30/07/1995,Skardu,32.3,19.2,0.83
31/07/1995,Skardu,26.4,11.5,0
01/08/1995,Skardu,33,13.2,0
02/08/1995,Skardu,33.6,13.9,0
03/08/1995,Skardu,34.1,14.4,0
04/08/1995,Skardu,35.5,14.8,0
05/08/1995,Skardu,35.5,12,0
06/08/1995,Skardu,35.5,13.2,0
07/08/1995,Skardu,35.7,16.3,0
08/08/1995,Skardu,32.4,12.5,0.83
09/08/1995,Skardu,29.2,16.8,0.52
10/08/1995,Skardu,28.4,12.3,1.35
11/08/1995,Skardu,33.3,14.4,0
12/08/1995,Skardu,33.7,12.5,0
13/08/1995,Skardu,35.5,14.4,0
14/08/1995,Skardu,36.7,14.6,0
15/08/1995,Skardu,37.4,14.9,0
16/08/1995,Skardu,37.3,16.9,0
17/08/1995,Skardu,36.6,19.2,0
18/08/1995,Skardu,29.9,16.3,5.2
19/08/1995,Skardu,24.4,10.2,0.83
20/08/1995,Skardu,26.4,12.2,4.16
21/08/1995,Skardu,21.3,7.7,1.14
22/08/1995,Skardu,26.3,12.3,1.04
23/08/1995,Skardu,24,11.5,0.52
24/08/1995,Skardu,27.8,11.7,0
25/08/1995,Skardu,25,8.4,0
26/08/1995,Skardu,29.9,8.6,0
27/08/1995,Skardu,32.4,12.5,0
28/08/1995,Skardu,24.6,8.3,0
29/08/1995,Skardu,29.6,9.1,0
30/08/1995,Skardu,32.3,10.9,0
31/08/1995,Skardu,34.7,13.1,0
01/09/1995,Skardu,31.5,16.3,1.35
02/09/1995,Skardu,25.5,12,0.83
03/09/1995,Skardu,25,12.3,0
04/09/1995,Skardu,26.4,10.6,0
05/09/1995,Skardu,19,8.6,1.04
06/09/1995,Skardu,19.1,4.6,0
07/09/1995,Skardu,22,7.2,0
08/09/1995,Skardu,22.7,4.3,0
09/09/1995,Skardu,25.3,4.8,0
10/09/1995,Skardu,26.8,6.7,0
11/09/1995,Skardu,29.6,7.7,0
12/09/1995,Skardu,27.5,6.5,0
13/09/1995,Skardu,26.4,7.7,0
14/09/1995,Skardu,28.8,11,0
15/09/1995,Skardu,27.9,8,0
16/09/1995,Skardu,25.8,8.4,0
17/09/1995,Skardu,24.3,7.2,0
18/09/1995,Skardu,24.3,6.3,0
19/09/1995,Skardu,22,7.7,0
20/09/1995,Skardu,25.8,6.7,0
21/09/1995,Skardu,28.2,7.2,0
22/09/1995,Skardu,29.7,6.7,0
23/09/1995,Skardu,29.1,8.6,0
24/09/1995,Skardu,28.5,9.4,0
25/09/1995,Skardu,27.7,12,0
26/09/1995,Skardu,27.5,7.5,0
27/09/1995,Skardu,28.6,7.2,0
28/09/1995,Skardu,30.1,11.3,0
29/09/1995,Skardu,29.1,8.6,0
30/09/1995,Skardu,27,6.5,0
01/10/1995,Skardu,27.8,6.2,0
02/10/1995,Skardu,28.6,6,0
03/10/1995,Skardu,29.1,7.7,0
04/10/1995,Skardu,30.3,5.8,0
05/10/1995,Skardu,26.8,12.8,0
06/10/1995,Skardu,21.2,6.9,4.06
07/10/1995,Skardu,21.5,5.6,0
08/10/1995,Skardu,23.4,4.8,0
09/10/1995,Skardu,23.1,10,0
10/10/1995,Skardu,17.6,5.8,0
11/10/1995,Skardu,18.1,4.8,0.62
12/10/1995,Skardu,18.8,3.8,0
13/10/1995,Skardu,18.4,1.9,0
14/10/1995,Skardu,19.9,1.7,0
15/10/1995,Skardu,19,4.1,0
16/10/1995,Skardu,19.6,3.6,0
17/10/1995,Skardu,18.3,2.4,0
18/10/1995,Skardu,16.1,0.8,0
19/10/1995,Skardu,17.2,2.1,0
20/10/1995,Skardu,17.7,0.6,0
21/10/1995,Skardu,17.1,1.2,0
